,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
0,frozenset({'Imai Lisa'}),frozenset({'Hikawa Sayo'}),0.29535700351150995,0.3296917674600078,0.11392898946547016,0.3857331571994716,1.169981162014492,0.016552216946068718,1.0912329721134928
1,frozenset({'Hikawa Sayo'}),frozenset({'Imai Lisa'}),0.3296917674600078,0.29535700351150995,0.11392898946547016,0.34556213017751486,1.1699811620144922,0.016552216946068718,1.0767148861352156
2,frozenset({'Minato Yukina'}),frozenset({'Hikawa Sayo'}),0.24385485758876316,0.3296917674600078,0.11275848614904409,0.46240000000000003,1.402522130177515,0.03236154714689628,1.2468531111234977
3,frozenset({'Hikawa Sayo'}),frozenset({'Minato Yukina'}),0.3296917674600078,0.24385485758876316,0.11275848614904409,0.34201183431952664,1.4025221301775148,0.03236154714689628,1.149177419671754
4,frozenset({'Imai Lisa'}),frozenset({'Minato Yukina'}),0.29535700351150995,0.24385485758876316,0.10456496293406164,0.35402906208718626,1.4518023778071334,0.032540722904918565,1.1705559771069658
5,frozenset({'Minato Yukina'}),frozenset({'Imai Lisa'}),0.24385485758876316,0.29535700351150995,0.10456496293406164,0.4288,1.4518023778071334,0.032540722904918565,1.2336186913313902
6,frozenset({'Aoba Moca'}),frozenset({'Okusawa Misaki'}),0.26570425282871635,0.27155676941084667,0.08661724541552868,0.32599118942731276,1.2004531875031645,0.014463456898639648,1.0807621787172406
7,frozenset({'Okusawa Misaki'}),frozenset({'Aoba Moca'}),0.27155676941084667,0.26570425282871635,0.08661724541552868,0.3189655172413793,1.2004531875031645,0.014463456898639648,1.0782064135679608
8,frozenset({'Minato Yukina'}),frozenset({'Shirokane Rinko'}),0.24385485758876316,0.23761217323449083,0.0795942255169723,0.3264,1.3736669950738918,0.02165134285151902,1.1318109067183926
9,frozenset({'Shirokane Rinko'}),frozenset({'Minato Yukina'}),0.23761217323449083,0.24385485758876316,0.0795942255169723,0.3349753694581281,1.3736669950738918,0.02165134285151902,1.1370182511813414
10,frozenset({'Shirokane Rinko'}),frozenset({'Hikawa Sayo'}),0.23761217323449083,0.3296917674600078,0.07686305111197815,0.32348111658456485,0.9811622506582719,-0.0014757262517146874,0.9908196932447944
11,frozenset({'Shirokane Rinko'}),frozenset({'Imai Lisa'}),0.23761217323449083,0.29535700351150995,0.07647288333983612,0.3218390804597701,1.0896612459952322,0.006292463855439107,1.039049842279638
12,frozenset({'Mitake Ran'}),frozenset({'Aoba Moca'}),0.1701131486539212,0.26570425282871635,0.07569254779555208,0.4449541284403669,1.674621778550162,0.030492760736121602,1.3229460568871059
13,frozenset({'Hikawa Hina'}),frozenset({'Hikawa Sayo'}),0.16543113538821694,0.3296917674600078,0.06984003121342178,0.42216981132075476,1.2804984927989285,0.015298747794364694,1.1600436350896195
14,frozenset({'Shirasagi Chisato'}),frozenset({'Hikawa Sayo'}),0.1681623097932111,0.3296917674600078,0.06398751463129146,0.3805104408352668,1.154139952497975,0.008545785495410317,1.0820331394184894
15,frozenset({'Tsurumaki Kokoro'}),frozenset({'Okusawa Misaki'}),0.17206398751463128,0.27155676941084667,0.06164650799843933,0.35827664399092973,1.319343446190737,0.0149213674170178,1.1351359176318607
16,frozenset({'Seta Kaoru'}),frozenset({'Okusawa Misaki'}),0.16230979321108077,0.27155676941084667,0.06125634022629731,0.37740384615384615,1.3897788185234305,0.01718001713815364,1.1700092043439683
17,frozenset({'Yamabuki Saaya'}),frozenset({'Imai Lisa'}),0.15606710885680844,0.29535700351150995,0.060085836909871244,0.38499999999999995,1.3035072655217963,0.013990323291219665,1.1457609698999838
18,"frozenset({'Imai Lisa', 'Minato Yukina'})",frozenset({'Hikawa Sayo'}),0.10456496293406164,0.3296917674600078,0.05813499804916114,0.5559701492537313,1.686333127263093,0.023660790605040158,1.5096017337875456
19,"frozenset({'Imai Lisa', 'Hikawa Sayo'})",frozenset({'Minato Yukina'}),0.11392898946547016,0.24385485758876316,0.05813499804916114,0.5102739726027398,2.0925315068493155,0.030352860547827216,1.544016654434134
20,"frozenset({'Minato Yukina', 'Hikawa Sayo'})",frozenset({'Imai Lisa'}),0.11275848614904409,0.29535700351150995,0.05813499804916114,0.5155709342560554,1.7455856069990356,0.024830989459685378,1.4545844713226688
21,frozenset({'Shirasagi Chisato'}),frozenset({'Maruyama Aya'}),0.1681623097932111,0.24541552867733124,0.05462348809988295,0.3248259860788863,1.323575520381853,0.01335384593838089,1.1176148011686262
22,frozenset({'Hanazono Tae'}),frozenset({'Hikawa Sayo'}),0.17206398751463128,0.3296917674600078,0.05462348809988295,0.31746031746031744,0.9629003475157322,-0.0021045920600325507,0.9820795034888259
23,frozenset({'Mitake Ran'}),frozenset({'Minato Yukina'}),0.1701131486539212,0.24385485758876316,0.05111197815060476,0.30045871559633025,1.232121100917431,0.009629060511626715,1.0809156789878664
24,frozenset({'Toyama Kasumi'}),frozenset({'Ichigaya Arisa'}),0.14319157237612173,0.2017167381974249,0.047990635973468594,0.335149863760218,1.661487622470868,0.019106499056396827,1.2006965454161682
25,frozenset({'Hazawa Tsugumi'}),frozenset({'Hikawa Sayo'}),0.129535700351151,0.3296917674600078,0.04721030042918455,0.36445783132530124,1.1054502031795825,0.004503446431243632,1.0547030009634004
26,frozenset({'Udagawa Ako'}),frozenset({'Shirokane Rinko'}),0.12290284822473664,0.23761217323449083,0.03979711275848615,0.3238095238095238,1.3627648760653688,0.010593899895097694,1.127474955075753
27,"frozenset({'Minato Yukina', 'Hikawa Sayo'})",frozenset({'Shirokane Rinko'}),0.11275848614904409,0.23761217323449083,0.03940694498634413,0.3494809688581315,1.4708041431582777,0.012614156041838534,1.171968520932086
28,"frozenset({'Shirokane Rinko', 'Hikawa Sayo'})",frozenset({'Minato Yukina'}),0.07686305111197815,0.24385485758876316,0.03940694498634413,0.5126903553299492,2.102440609137056,0.020663516603594875,1.551672844323059
29,"frozenset({'Minato Yukina', 'Shirokane Rinko'})",frozenset({'Hikawa Sayo'}),0.0795942255169723,0.3296917674600078,0.03940694498634413,0.4950980392156863,1.5016997331476971,0.013165384096043082,1.3276007712442566
30,"frozenset({'Imai Lisa', 'Minato Yukina'})",frozenset({'Shirokane Rinko'}),0.10456496293406164,0.23761217323449083,0.03784627389777604,0.3619402985074627,1.523239712766218,0.013000365810829674,1.1948534361003302
31,"frozenset({'Imai Lisa', 'Shirokane Rinko'})",frozenset({'Minato Yukina'}),0.07647288333983612,0.24385485758876316,0.03784627389777604,0.49489795918367346,2.0294775510204084,0.019197989821538204,1.4970146253798227
32,"frozenset({'Minato Yukina', 'Shirokane Rinko'})",frozenset({'Imai Lisa'}),0.0795942255169723,0.29535700351150995,0.03784627389777604,0.4754901960784313,1.609882922786023,0.014337561952263739,1.3434315073238499
33,frozenset({'Yamato Maya'}),frozenset({'Okusawa Misaki'}),0.10612563402262973,0.27155676941084667,0.035505267264923916,0.33455882352941174,1.2320032538877619,0.0066861329380607515,1.0946771200013794
34,"frozenset({'Imai Lisa', 'Hikawa Sayo'})",frozenset({'Shirokane Rinko'}),0.11392898946547016,0.23761217323449083,0.034724931720639875,0.3047945205479452,1.282739501090942,0.007654016939340098,1.0966366769237865
35,"frozenset({'Imai Lisa', 'Shirokane Rinko'})",frozenset({'Hikawa Sayo'}),0.07647288333983612,0.3296917674600078,0.034724931720639875,0.4540816326530613,1.3772913899287529,0.009512451649566319,1.2278543325031634
36,"frozenset({'Shirokane Rinko', 'Hikawa Sayo'})",frozenset({'Imai Lisa'}),0.07686305111197815,0.29535700351150995,0.034724931720639875,0.45177664974619286,1.5295951826941774,0.012022891263453975,1.2853210213725232
37,frozenset({'Udagawa Tomoe'}),frozenset({'Seta Kaoru'}),0.09090909090909091,0.16230979321108077,0.03277409285992977,0.3605150214592275,2.2211538461538463,0.01801865711346788,1.3099450884685784
38,"frozenset({'Imai Lisa', 'Minato Yukina', 'Hikawa Sayo'})",frozenset({'Shirokane Rinko'}),0.05813499804916114,0.23761217323449083,0.024580569644947328,0.4228187919463087,1.7794492015737098,0.010766986417503266,1.3208812347448937
39,"frozenset({'Imai Lisa', 'Shirokane Rinko', 'Hikawa Sayo'})",frozenset({'Minato Yukina'}),0.034724931720639875,0.24385485758876316,0.024580569644947328,0.7078651685393259,2.9028134831460677,0.016112726365431165,2.588342987484619
40,"frozenset({'Imai Lisa', 'Minato Yukina', 'Shirokane Rinko'})",frozenset({'Hikawa Sayo'}),0.03784627389777604,0.3296917674600078,0.024580569644947328,0.6494845360824743,1.969974989324712,0.012102964711813987,1.9123499575405662
41,"frozenset({'Shirokane Rinko', 'Minato Yukina', 'Hikawa Sayo'})",frozenset({'Imai Lisa'}),0.03940694498634413,0.29535700351150995,0.024580569644947328,0.6237623762376238,2.1118929594412545,0.012941452456237805,1.8728669117194077
42,"frozenset({'Imai Lisa', 'Shirokane Rinko'})","frozenset({'Minato Yukina', 'Hikawa Sayo'})",0.07647288333983612,0.11275848614904409,0.024580569644947328,0.32142857142857145,2.8505931784478498,0.015957603088094952,1.3075138098856192
43,"frozenset({'Shirokane Rinko', 'Hikawa Sayo'})","frozenset({'Imai Lisa', 'Minato Yukina'})",0.07686305111197815,0.10456496293406164,0.024580569644947328,0.3197969543147208,3.058356693688916,0.016543387554424447,1.3164231515073868
44,"frozenset({'Minato Yukina', 'Shirokane Rinko'})","frozenset({'Imai Lisa', 'Hikawa Sayo'})",0.0795942255169723,0.11392898946547016,0.024580569644947328,0.3088235294117647,2.7106668009669623,0.015512479964511935,1.2819750790712348
45,"frozenset({'Aoba Moca', 'Imai Lisa'})",frozenset({'Okusawa Misaki'}),0.07179087007413187,0.27155676941084667,0.024190401872805307,0.3369565217391305,1.2408327086456774,0.004695105122280226,1.0986356920361
46,"frozenset({'Okusawa Misaki', 'Imai Lisa'})",frozenset({'Aoba Moca'}),0.060866172454155286,0.26570425282871635,0.024190401872805307,0.39743589743589747,1.4957829737565422,0.00801800099833018,1.218618474028939
47,"frozenset({'Maruyama Aya', 'Minato Yukina'})",frozenset({'Hikawa Sayo'}),0.05111197815060476,0.3296917674600078,0.023800234100663287,0.4656488549618321,1.4123763494286103,0.0069490356858131035,1.2544339780391285
48,"frozenset({'Maruyama Aya', 'Hikawa Sayo'})",frozenset({'Minato Yukina'}),0.07335154116269996,0.24385485758876316,0.023800234100663287,0.32446808510638303,1.3305787234042556,0.00591310447651679,1.1193329667189964
49,frozenset({'Kitazawa Hagumi'}),frozenset({'Okusawa Misaki'}),0.07140070230198986,0.27155676941084667,0.02301989855637924,0.3224043715846994,1.1872448338672192,0.0036305545055852727,1.075041219337218
50,"frozenset({'Maruyama Aya', 'Imai Lisa'})",frozenset({'Hikawa Sayo'}),0.07335154116269996,0.3296917674600078,0.0222395630120952,0.30319148936170215,0.9196210499811156,-0.0019438362397508624,0.9619690665459432
51,"frozenset({'Maruyama Aya', 'Hikawa Sayo'})",frozenset({'Imai Lisa'}),0.07335154116269996,0.29535700351150995,0.0222395630120952,0.30319148936170215,1.026525478512606,0.000574671611328962,1.0112433842735582
52,"frozenset({'Aoba Moca', 'Minato Yukina'})",frozenset({'Mitake Ran'}),0.05657432696059306,0.1701131486539212,0.02184939523995318,0.38620689655172413,2.2702942106928186,0.01222535834771027,1.3520628476986678
53,"frozenset({'Mitake Ran', 'Minato Yukina'})",frozenset({'Aoba Moca'}),0.05111197815060476,0.26570425282871635,0.02184939523995318,0.42748091603053434,1.608859893959265,0.008268725274849066,1.2825699050591755
54,frozenset({'Kitazawa Hagumi'}),frozenset({'Seta Kaoru'}),0.07140070230198986,0.16230979321108077,0.02145922746781116,0.3005464480874317,1.8516840058848254,0.009870194242049246,1.197635217518533
55,"frozenset({'Okusawa Misaki', 'Tsurumaki Kokoro'})",frozenset({'Seta Kaoru'}),0.06164650799843933,0.16230979321108077,0.021069059695669138,0.34177215189873417,2.105677945472249,0.011063227730257214,1.272644737237012
56,"frozenset({'Okusawa Misaki', 'Seta Kaoru'})",frozenset({'Tsurumaki Kokoro'}),0.06125634022629731,0.17206398751463128,0.021069059695669138,0.3439490445859873,1.998960093591577,0.010529049535779511,1.2619995530116785
57,"frozenset({'Tsurumaki Kokoro', 'Seta Kaoru'})",frozenset({'Okusawa Misaki'}),0.0425282871634803,0.27155676941084667,0.021069059695669138,0.4954128440366973,1.8243435621638724,0.009520215424977649,1.4436420388039584
58,"frozenset({'Aoba Moca', 'Minato Yukina'})",frozenset({'Imai Lisa'}),0.05657432696059306,0.29535700351150995,0.021069059695669138,0.37241379310344824,1.2608937275087686,0.004359436008907942,1.122782796602539
59,"frozenset({'Maruyama Aya', 'Hikawa Hina'})",frozenset({'Hikawa Sayo'}),0.048380803745610615,0.3296917674600078,0.020678891923527117,0.4274193548387097,1.2964210727238024,0.004728139225500989,1.1706791666895642
60,"frozenset({'Shirasagi Chisato', 'Imai Lisa'})",frozenset({'Hikawa Sayo'}),0.04760046820132657,0.3296917674600078,0.020288724151385096,0.4262295081967213,1.29281210592686,0.004595241658165841,1.1682514909982724
61,"frozenset({'Shirasagi Chisato', 'Hikawa Sayo'})",frozenset({'Imai Lisa'}),0.06398751463129146,0.29535700351150995,0.020288724151385096,0.3170731707317073,1.0735251474047105,0.0013895635677379503,1.0317986734295748
62,"frozenset({'Aoba Moca', 'Hikawa Sayo'})",frozenset({'Okusawa Misaki'}),0.06359734685914943,0.27155676941084667,0.019898556379243076,0.3128834355828221,1.1521842606304211,0.0026282663230714,1.060145058803857
63,"frozenset({'Okusawa Misaki', 'Mitake Ran'})",frozenset({'Aoba Moca'}),0.03901677721420211,0.26570425282871635,0.01911822083495903,0.48999999999999994,1.8441556534508075,0.008751297197474974,1.4397955826887914
64,"frozenset({'Mitake Ran', 'Imai Lisa'})",frozenset({'Aoba Moca'}),0.048380803745610615,0.26570425282871635,0.01872805306281701,0.3870967741935483,1.4568708256359242,0.005873067752336781,1.198061482226831
65,"frozenset({'Imai Lisa', 'Hikawa Hina'})",frozenset({'Hikawa Sayo'}),0.04603979711275848,0.3296917674600078,0.01872805306281701,0.4067796610169491,1.233818072409989,0.003549110979211503,1.1299481634245585
66,"frozenset({'Minato Yukina', 'Hikawa Hina'})",frozenset({'Hikawa Sayo'}),0.03160358954350371,0.3296917674600078,0.01872805306281701,0.5925925925925926,1.7974139820293666,0.008308609768138651,1.6453020253254353
67,"frozenset({'Udagawa Ako', 'Minato Yukina'})",frozenset({'Shirokane Rinko'}),0.030823253999219664,0.23761217323449083,0.01833788529067499,0.5949367088607594,2.503814096568352,0.011013904921761694,1.8821449473273506
68,"frozenset({'Udagawa Ako', 'Shirokane Rinko'})",frozenset({'Minato Yukina'}),0.03979711275848615,0.24385485758876316,0.01833788529067499,0.46078431372549017,1.8895843137254902,0.0086331660265104,1.4023055368353845
69,"frozenset({'Shirasagi Chisato', 'Minato Yukina'})",frozenset({'Hikawa Sayo'}),0.03394459617635583,0.3296917674600078,0.01833788529067499,0.5402298850574713,1.638590763789703,0.007146631381576013,1.4579204057744832
70,"frozenset({'Maruyama Aya', 'Minato Yukina'})",frozenset({'Imai Lisa'}),0.05111197815060476,0.29535700351150995,0.01833788529067499,0.35877862595419846,1.2147286899875966,0.0032416045805665986,1.0989075302380025
71,"frozenset({'Udagawa Ako', 'Imai Lisa'})",frozenset({'Shirokane Rinko'}),0.03355442840421381,0.23761217323449083,0.01794771751853297,0.5348837209302325,2.2510787795471034,0.009974776863766596,1.6391338275458447
72,"frozenset({'Udagawa Ako', 'Shirokane Rinko'})",frozenset({'Imai Lisa'}),0.03979711275848615,0.29535700351150995,0.01794771751853297,0.4509803921568627,1.5268992669723105,0.0061933615457768175,1.2834568864611782
73,"frozenset({'Mitake Ran', 'Imai Lisa'})",frozenset({'Minato Yukina'}),0.048380803745610615,0.24385485758876316,0.01794771751853297,0.3709677419354838,1.5212645161290321,0.006149823511117192,1.2020768930640173
74,"frozenset({'Mitake Ran', 'Minato Yukina'})",frozenset({'Imai Lisa'}),0.05111197815060476,0.29535700351150995,0.01794771751853297,0.3511450381679389,1.1888833987112648,0.002851436808424578,1.0859792063528493
75,"frozenset({'Udagawa Ako', 'Imai Lisa'})",frozenset({'Minato Yukina'}),0.03355442840421381,0.24385485758876316,0.017557549746390948,0.5232558139534883,2.145767441860465,0.00937513938640904,1.5860605426186918
76,"frozenset({'Udagawa Ako', 'Minato Yukina'})",frozenset({'Imai Lisa'}),0.030823253999219664,0.29535700351150995,0.017557549746390948,0.569620253164557,1.928582178151598,0.008453685806707262,1.6372587271350212
77,"frozenset({'Mitake Ran', 'Imai Lisa'})",frozenset({'Hikawa Sayo'}),0.048380803745610615,0.3296917674600078,0.017557549746390948,0.36290322580645157,1.1007348730673792,0.0016067970483648192,1.0521293776577092
78,"frozenset({'Mitake Ran', 'Hikawa Sayo'})",frozenset({'Imai Lisa'}),0.04760046820132657,0.29535700351150995,0.017557549746390948,0.3688524590163934,1.2488360006063624,0.003498418092702217,1.1164473450856596
79,"frozenset({'Udagawa Ako', 'Hikawa Sayo'})",frozenset({'Shirokane Rinko'}),0.03394459617635583,0.23761217323449083,0.017167381974248927,0.5057471264367817,2.128456297302909,0.00910173270721783,1.5425056029906816
80,"frozenset({'Udagawa Ako', 'Shirokane Rinko'})",frozenset({'Hikawa Sayo'}),0.03979711275848615,0.3296917674600078,0.017167381974248927,0.4313725490196078,1.3084116486831419,0.004046601529098403,1.178817926191021
81,"frozenset({'Udagawa Ako', 'Imai Lisa'})",frozenset({'Hikawa Sayo'}),0.03355442840421381,0.3296917674600078,0.016777214202106906,0.5,1.5165680473372782,0.005714595395411366,1.3406164650799846
82,"frozenset({'Udagawa Ako', 'Hikawa Sayo'})",frozenset({'Imai Lisa'}),0.03394459617635583,0.29535700351150995,0.016777214202106906,0.4942528735632184,1.6734083420641066,0.006751439990050189,1.3932713794204235
83,"frozenset({'Yamabuki Saaya', 'Hikawa Sayo'})",frozenset({'Imai Lisa'}),0.046429964884900504,0.29535700351150995,0.016777214202106906,0.3613445378151261,1.2234161828535908,0.0030637989005580634,1.103322586606978
84,"frozenset({'Mitake Ran', 'Minato Yukina'})",frozenset({'Hikawa Sayo'}),0.05111197815060476,0.3296917674600078,0.016777214202106906,0.3282442748091603,0.9956095577939383,-7.398421274327702e-05,0.9978452098038522
85,"frozenset({'Mitake Ran', 'Hikawa Sayo'})",frozenset({'Minato Yukina'}),0.04760046820132657,0.24385485758876316,0.016777214202106906,0.3524590163934426,1.4453639344262297,0.005169608807713966,1.1677178148629228
86,"frozenset({'Udagawa Ako', 'Minato Yukina'})",frozenset({'Hikawa Sayo'}),0.030823253999219664,0.3296917674600078,0.016777214202106906,0.5443037974683544,1.6509474945696954,0.006615041112235423,1.470954176962761
87,"frozenset({'Udagawa Ako', 'Hikawa Sayo'})",frozenset({'Minato Yukina'}),0.03394459617635583,0.24385485758876316,0.016777214202106906,0.4942528735632184,2.0268321839080463,0.008499659535613581,1.4951051679494909
88,"frozenset({'Maruyama Aya', 'Shirasagi Chisato'})",frozenset({'Hikawa Sayo'}),0.05462348809988295,0.3296917674600078,0.016387046429964885,0.30000000000000004,0.9099408284023671,-0.0016218679065162257,0.9575831893428461
89,"frozenset({'Aoba Moca', 'Shirokane Rinko'})",frozenset({'Minato Yukina'}),0.05228248146703082,0.24385485758876316,0.015996878657822865,0.30597014925373134,1.2547223880597016,0.0032475415852929145,1.0894994525065134
90,"frozenset({'Yamabuki Saaya', 'Toyama Kasumi'})",frozenset({'Ichigaya Arisa'}),0.03628560280920796,0.2017167381974249,0.015606710885680842,0.43010752688172044,2.132235186456189,0.008287297443480095,1.400761195238481
91,"frozenset({'Ichigaya Arisa', 'Toyama Kasumi'})",frozenset({'Yamabuki Saaya'}),0.047990635973468594,0.15606710885680844,0.015606710885680842,0.3252032520325203,2.0837398373983738,0.008116951077102051,1.2506475374772599
92,"frozenset({'Yamabuki Saaya', 'Ichigaya Arisa'})",frozenset({'Toyama Kasumi'}),0.0296527506827936,0.14319157237612173,0.015606710885680842,0.5263157894736842,3.6756059085042305,0.01136068689013451,1.8088177916504096
93,"frozenset({'Mitake Ran', 'Hikawa Sayo'})",frozenset({'Aoba Moca'}),0.04760046820132657,0.26570425282871635,0.015216543113538821,0.31967213114754095,1.2031125875640931,0.002568896275808273,1.0793262789746578
94,"frozenset({'Maruyama Aya', 'Hikawa Hina'})",frozenset({'Imai Lisa'}),0.048380803745610615,0.29535700351150995,0.015216543113538821,0.31451612903225806,1.0648676865385436,0.0009269338917568329,1.0279497831126208
95,"frozenset({'Imai Lisa', 'Hikawa Hina'})",frozenset({'Maruyama Aya'}),0.04603979711275848,0.24541552867733124,0.015216543113538821,0.3305084745762712,1.3467300800301798,0.003917661964914131,1.1271008558996825
96,"frozenset({'Maruyama Aya', 'Yamabuki Saaya'})",frozenset({'Imai Lisa'}),0.03784627389777604,0.29535700351150995,0.015216543113538821,0.4020618556701031,1.3612741559874164,0.004038381061015816,1.1784546665410955
97,"frozenset({'Seta Kaoru', 'Hikawa Sayo'})",frozenset({'Okusawa Misaki'}),0.03901677721420211,0.27155676941084667,0.01443620756925478,0.37,1.362514367816092,0.0038409375961433213,1.156259096173259
98,"frozenset({'Udagawa Ako', 'Minato Yukina', 'Hikawa Sayo'})",frozenset({'Shirokane Rinko'}),0.016777214202106906,0.23761217323449083,0.01443620756925478,0.8604651162790697,3.621300645358384,0.010449737241871593,5.463779425152815
99,"frozenset({'Udagawa Ako', 'Shirokane Rinko', 'Hikawa Sayo'})",frozenset({'Minato Yukina'}),0.017167381974248927,0.24385485758876316,0.01443620756925478,0.8409090909090909,3.4484000000000004,0.010249858082752408,4.7529123237277755
100,"frozenset({'Udagawa Ako', 'Minato Yukina', 'Shirokane Rinko'})",frozenset({'Hikawa Sayo'}),0.01833788529067499,0.3296917674600078,0.01443620756925478,0.7872340425531915,2.387787989424651,0.008390357756293265,3.1504486929379643
101,"frozenset({'Shirokane Rinko', 'Minato Yukina', 'Hikawa Sayo'})",frozenset({'Udagawa Ako'}),0.03940694498634413,0.12290284822473664,0.01443620756925478,0.36633663366336633,2.9807009272355804,0.009592981790597581,1.3841689426453374
102,"frozenset({'Udagawa Ako', 'Hikawa Sayo'})","frozenset({'Minato Yukina', 'Shirokane Rinko'})",0.03394459617635583,0.0795942255169723,0.01443620756925478,0.4252873563218391,5.343193599278792,0.011734413726111358,1.6015060476004683
103,"frozenset({'Udagawa Ako', 'Minato Yukina'})","frozenset({'Shirokane Rinko', 'Hikawa Sayo'})",0.030823253999219664,0.07686305111197815,0.01443620756925478,0.46835443037974683,6.093362462250209,0.012067038221675274,1.7363766419560414
104,"frozenset({'Udagawa Ako', 'Shirokane Rinko'})","frozenset({'Minato Yukina', 'Hikawa Sayo'})",0.03979711275848615,0.11275848614904409,0.01443620756925478,0.3627450980392157,3.2170092950675078,0.009948745381505072,1.392286683273808
105,"frozenset({'Udagawa Ako', 'Imai Lisa', 'Minato Yukina'})",frozenset({'Shirokane Rinko'}),0.017557549746390948,0.23761217323449083,0.01443620756925478,0.8222222222222223,3.460353950009123,0.010264320017342144,4.288431525555991
